-187.617 36.9296 346.747
-192.907 47.1236 305.216
-200.598 40.0433 233.558
-186.865 39.4864 168.981
-157.994 22.953 115.94
-161.473 26.0811 56.7339
-137.059 19.9622 -11.5665
-121.067 37.2967 -66.6219
-123.814 35.0383 -119.358
-101.864 -15 -146.959
-227.332 44.4304 176.794
-238.38 49.5956 117.405
-251.686 48.9166 58.3819
-238.075 46.9253 -20.2338
-225.562 26.3863 -81.576
-217.566 45.6816 -126.804
-207.678 42.3093 -202.368
-223.365 23.838 -267.067
-237.648 -23.1758 -309.854
-233.07 -65.2226 -342.326
-238.081 -120 -355.443
-213.172 8.58638 297.464
-223.304 10.8219 267.067
-247.45 -15 227.741
-204.26 22.3884 339.702
-215.491 -28.2495 316.263
-243.141 -80.4132 285.257
-247.45 -120 227.741
-251.503 27.2713 181.738
-196.509 49.0768 59.9689
-176.244 19.1076 -16.5716
-157.567 13.5456 -83.0409
-154.454 19.4052 -115.879
-253.456 23.5557 123.02
-236.976 -68.4042 212.561
-74.1156 -20 191.096
-91.2198 31.5897 158.971
-101.596 18.5354 129.612
-107.803 -18.5 135.67
-127.964 13.7974 108.127
-74.327 -10 91.419
-88.0683 -16 -67.8587
-262.721 -115 -123.816
-218.421 -66.0695 -106.235
-215.064 -15 -117.222
-275.736 -125 -161.977
-249.001 -84.4264 -136.998
-242.897 -15 -141.453
-251.231 -122 -225.205
-269.143 -80.4895 -259.926
-250.465 -60.622 -277.871
-263.919 -121 161.113
-266.457 -120 218.299
-233.894 -8 87.3259
-240.857 -111 17.8932
-239.235 -58.211 40.6201
-229.652 4.74868 19.8675
-143.636 -120 -19.1732
-149.327 -67.0003 -17.365
-166.601 -20.1773 -16.7547
