-191.418 38.9 246.751
-174.986 13.0192 207.9
-151.09 -21.1234 184.645
-123.76 -45.6984 157.91
-101.706 -74.7826 153.502
-174.345 33.5429 208.953
-163.724 33.8862 167.57
-149.991 21.9535 143.445
-132.092 13.538 107.921
-135.997 -2.33772 78.4387
35.3645 46.0193 310.083
40.7193 26.0887 283.616
42.1384 10.5472 257.294
46.2127 -1.01932 238.525
49.4171 -29.5694 215.728
78.2434 -51.6434 194.128
24.6055 6.89261 274.964
18.2882 -6.31428 255.6
2.44911 -25.9682 219.619
-7.68456 -53.5478 185.351
113.912 45.784 -39.8546
134.06 10.9592 -66.1718
154.614 -21.0852 -82.6975
157.865 -52.2141 -88.5113
175.768 -91.8424 -101.816
99.086 -4.18561 -52.8962
82.8349 -43.4935 -62.4638
71.3446 -78.4219 -66.3549
50.3983 -112.449 -67.4886
90.0678 7.65557 -60.4038
83.43 -17.8579 -65.0273
67.4993 -33.7046 -72.5349
38.9355 -67.9891 -85.0917
77.0211 24.1737 -20.394
53.0335 8.31172 -1.67089
13.802 -7.66472 15.3127
-8.26289 -11.2125 44.1984
-43.2371 -13.8981 68.9642
-81.4158 -25.7012 87.3211
-111.904 -33.2316 102.062
-130.174 -37.7331 104.05
118.404 15.9337 -3.86822
127.468 -4.49843 33.4864
121.151 -18.041 76.6091
135.984 -37.7148 118.003
101.421 9.27305 -10.5518
93.3638 -36.848 -4.738
70.3833 -69.2511 -1.89978
58.7359 -94.2106 9.50346
95.9273 39.5016 -53.0793
62.006 8.72372 -65.0273
20.1651 -2.60628 -79.0353
-10.2771 -13.2572 -94.0046
-39.9411 -23.8319 -120.418
-63.9363 -36.787 -147.984
28.4509 -22.367 8.30866
12.8407 -42.204 30.1447
-21.4011 -57.3717 49.4171
-44.29 -63.2389 71.1615
-76.5831 -86.227 91.5494
87.9162 -62.2623 1.94555
84.5286 -101.814 19.2495
88.4732 -142.979 22.5532
-24.1935 -24.16 20.8975
-62.1433 -46.3469 40.582
-95.6267 -52.2965 71.9687
119.411 33.5505 2.54067
117.763 31.2922 49.4629
107.646 9.79949 95.9273
99.8184 -4.6205 129.94
95.6069 -32.6212 155.622
102.84 18.9779 14.1682
97.5753 12.6911 28.222
79.9966 -14.1652 48.5015
69.0558 -28.8446 77.7535
61.0904 -51.8403 104.854
59.0304 -72.692 121.059
49.4583 -88.7051 140.281
-17.7389 -16.4693 -77.5246
-54.6358 -31.4005 -86.9091
-87.582 -44.6242 -99.7772
103.298 32.3984 -18.0593
79.9051 20.0003 7.16422
61.5482 5.72527 42.3215
52.4384 -18.247 73.8624
30.0989 -23.5649 111.446
9.91089 -31.4768 126.827
-12.978 -48.5748 155.713
122.616 -4.55947 -47.586
137.631 -38.7249 -30.2362
144.177 -60.8203 -32.5251
131.359 -104.088 -26.6655
146.226 -142.015 -15.2165
85.902 41.287 -33.2118
53.3998 49.443 -9.17844
20.7144 43.9955 14.3971
-21.3095 37.9833 35.8669
-53.2624 31.9025 42.6878
-87.0006 8.12098 54.6358
-100.368 0.560015 69.7882
83.7504 35.374 -5.01267
41.406 22.7622 23.4611
17.0522 7.62505 57.8402
2.12867 1.57476 61.5482
-27.8558 -0.592059 93.8673
-50.0565 -1.9837 99.5209
114.376 -42.5092 -55.3224
134.793 -73.1574 -47.3571
148.302 -114.292 -57.21
-113.556 46.9681 -253.197
-129.208 24.6391 -213.164
-116.894 -0.515763 -178.51
-101.864 -15 -146.959
-145.093 9.37223 -258.026
-160.886 -17.1712 -265.305
-189.36 -44.8134 -284.257
-201.537 -65.5889 -317.08
-224.929 -93.2997 -344.775
-238.081 -120 -355.443
-128.155 15.2394 -232.665
-140.606 -2.14087 -220.672
-143.948 -41.2656 -192.839
-154.614 -70.2506 -173.292
-173.795 -99.7009 -160.886
-176.733 -119.272 -147.398
-110.622 40.2951 -234.268
-105.77 4.58083 -198.241
-84.0251 -12.3722 -178.465
-134.793 10.1505 -187.986
-140.973 2.96335 -150.174
-151.036 -4.46181 -130.735
-80.2255 19.306 -234.68
-66.6753 -6.19221 -225.982
-53.1251 -37.0846 -208.449
-39.9411 -65.07 -196.318
-22.1793 -80.2835 -173.383
-5.65355 -100.731 -164.686
15.4729 -124.253 -131.407
-113.781 7.41905 -221.129
-103.984 -15.3554 -199.293
-85.6731 -52.1149 -175.352
-83.1553 -81.1914 -160.382
-76.1055 -108.643 -124.538
-71.5735 -130.708 -108.013
-62.5446 -157.152 -67.7328
-139.508 -68.244 -160.52
-137.539 -78.6737 -130.764
-140.194 -91.6593 -118.908
-140.794 -110.343 -82.7723
-142.666 -9.24406 -107.784
-134.426 -11.8229 -80.1798
-135.525 -25.0908 -38.2473
-131.542 -44.1496 2.63222
-155.942 -50.2533 44.4273
-175.024 -55.7024 83.0531
-169.172 -69.9759 -164.914
-197.192 -97.6592 -153.392
-90.0678 -22.7103 -203.642
-81.782 -40.5484 -189.222
-67.0873 -64.0553 -184.965
-50.882 -81.4585 -165.876
-28.2418 -106.992 -143.748
-28.8629 -101.7 -181.623
-26.6198 -118.104 -179.701
-3.27769 -158.629 -186.706
-66.2557 -44.5692 -194.238
-72.0313 43.7819 -238.388
-41.1771 34.3593 -221.908
-15.1753 19.0695 -191.282
5.10422 -5.04776 -155.988
38.6593 -19.7119 -124.813
61.153 -18.2745 -96.1394
-76.0598 -161.097 -96.3851
-78.988 -193.213 -73.7877
-176.425 23.203 -32.8452
-158.918 8.80764 -70.8869
-118.954 -20.9403 -124.996
-177.595 -12.6621 -24.6055
-175.443 -47.3464 -9.04111
-157.224 -84.2357 -0.892666
-144.127 -126.066 4.79141
-157.041 7.73186 -5.65355
-142.529 -8.58028 18.2882
-135.296 -30.7749 45.938
-134.381 -60.416 79.8593
-112.911 -82.5419 110.714
-108.516 -104.95 119.594
-93.82 -133.415 151.988
-138.638 -17.0186 56.1007
-134.06 -25.8995 89.3353
-142.895 -6.32191 -43.0998
-114.925 -14.1423 -37.1944
-98.5366 -30.813 -33.2575
-66.4006 -57.8906 -25.5669
