-213.311 36.3838 329.722
-170.385 32.0627 291.177
-108.127 28.6828 253.212
-56.0625 25.2342 227.76
-32.5022 18.1921 204.443
2.25708 22.1168 176.705
32.6169 14.8839 158.522
52.7103 24.5094 122.4
90.6204 22.5867 95.3608
108.95 0.13123 106.262
149.149 21.6895 101.184
134.445 24.8634 58.4456
150.914 21.9993 16.5105
138.096 22.0374 -13.6418
133.518 36.4193 -54.6587
154.576 34.9086 -123.753
159.459 42.8816 -177.282
162.755 42.8587 -207.678
146.786 39.7847 -284.607
-4.28076 25.9521 -46.1835
51.3016 43.0647 -44.6486
100.497 45.3536 -28.1075
7.66678 11.0279 -61.801
70.8945 17.925 -69.3075
-12.7622 39.9956 -141.125
50.1419 25.6462 -99.8871
96.1638 45.1247 -83.5292
54.3437 33.1487 217.25
100.429 28.3059 194.753
88.3193 19.7974 170.131
51.2027 26.6823 164.412
156.948 28.5523 32.7098
99.1613 28.1465 -132.632
128.405 38.0047 167.605
147.971 27.5613 187.185
142.288 27.5979 166.615
167.045 7.6632 135.285
-210.247 15.4847 -66.8255
-203.406 33.52 -0.396741
-195.654 28.9346 30.9763
-180.212 42.6527 88.7173
-163.488 41.0428 141.575
-128.574 44.7813 215.613
89.3484 13.1832 -196.977
133.885 32.8486 -215.613
-94.2718 18.7072 -175.435
-27.0089 23.5176 -170.263
23.7129 47.3601 -157.628
87.3745 49.8856 -150.975
