60.4311 52.6541 261.446
56.0549 49.8779 172.33
52.3927 37.5713 100.459
52.7131 34.199 62.0975
2.90689 24.9443 50.2869
0 4.88059e-313 -25
-101.237 52.1485 219.241
-96.4309 44.7813 161.71
-76.426 48.558 73.4046
-63.1504 46.5361 24.4682
-58.298 47.9781 -14.1224
-40 45 -42
-255.377 44.3283 138.243
-310.167 47.7874 128.246
-308.84 49.6872 94.0962
-311.769 48.619 54.3611
-317.217 47.6501 13.4358
-328.57 33.5047 -23.9647
-314.425 32.2764 -79.1269
-314.333 44.4761 -146.374
-308.977 43.8276 -191.832
-296.434 45.5138 -254.41
-275.73 34.0925 -314.632
-197.691 41.2183 131.726
-150.632 36.3048 106.319
-76.1971 18.5354 97.2091
-76.8838 18.5202 57.9318
-73.954 17.246 -20.7602
-289.637 37.8691 358.579
-290.3 38.7005 322.619
-286.409 45.6282 292.451
-281.922 49.2981 249.649
-258.988 40.5622 180.25
-249.512 38.7463 67.4535
-246.811 26.3024 19.2495
-262.777 30.5283 -35
-228.82 37.4416 326.647
-180.158 36.2667 324.908
-174.482 40.7224 292.268
-169.538 41.8668 232.116
-150.449 40.0433 175.169
-7.43889 49.5346 -23.0033
0 4.88059e-313 -26
0 4.88059e-313 -40
0 4.88059e-313 -29
-86.1126 37.8371 382.429
-116.573 42.996 360.843
-118.862 35.8394 300.325
-127.834 27.6833 254.044
-127.789 32.0627 218.383
-189.497 47.4059 205.29
-223.876 45.4375 204.512
-229.644 45.1018 169.95
-221.45 30.9793 113.048
-215.636 27.7062 40.8567
-225.112 26.8288 -26.0704
-71.5278 46.6048 315.02
-75.0984 40.4706 279.267
-59.122 43.3927 204.649
-59.8544 37.4416 154.34
-8.17133 28.4539 137.036
6.61489 21.0608 85.0322
-446.468 30.5388 383.381
-404.241 37.9528 382.542
-366.932 45.9487 376.865
-362.308 40.0052 337.13
-319.781 42.1567 333.972
-317.721 44.2167 291.215
-243.332 46.1165 292.909
328.728 48.0858 414.128
262.421 44.5753 400.258
253.449 39.5322 356.861
223.418 31.9025 358.28
193.434 28.2937 353.29
177.686 16.2694 300.279
148.801 25.4097 239.853
144.314 32.0017 191.511
133.511 35.313 121.883
368.259 35.7784 399.342
373.936 38.2046 339.877
387.349 38.731 310.808
388.264 42.6374 280.641
374.302 46.971 194.533
386.845 44.5372 129.116
404.057 27.485 50.9735
412.401 57.8162 -14
-22.4998 43.82 35.5007
-13.39 44.3846 84.8491
