-213.311 36.3838 329.722
-193.251 34.6568 303.85
-168.073 31.5363 275.193
-145.276 28.6142 227.859
-120.144 40.5316 193.709
-96.4309 44.7813 161.71
-74.9153 34.344 138.73
-55.2767 49.031 89.2895
-22.4998 43.82 35.5007
12.1082 45.6053 3.68511
38.4762 43.0647 -33.4864
62.6926 43.2936 -89.8846
82.9264 46.7879 -129.666
88.2366 41.5159 -164.594
116.573 39.0439 -211.241
143.033 42.1339 -258.988
146.786 39.7847 -284.607
-190.508 40.6772 162.374
-148.297 34.8704 196.73
-68.0392 41.4274 245.185
-103.023 22.4418 199.614
-120.295 43.9591 -209.838
-56.1007 49.1989 -215.59
-2.22022 30.3385 -203.688
49.2798 29.4839 -177.366
68.5948 41.9471 4.56841
76.3865 36.5175 103.11
35.638 48.413 78.4402
30.9229 43.1181 55.2309
-109.294 40.9165 35.1096
-76.426 48.558 73.4046
-18.399 40.0753 -89.2674
27.3522 43.3317 -55.8718
-194.804 33.3247 -91.6859
-165.418 44.7737 -53.0335
-110.576 48.8556 -19.6158
-63.1504 46.5361 24.4682
-74.2153 33.278 -162.536
-15.4042 40.8216 -157.178
37.9269 44.9187 -142.209
-199.442 47.0546 296.631
