-187.617 36.9296 346.747
-215.857 40.0204 309.488
-238.624 21.1676 269.631
-247.45 -15 227.741
-230.75 -15 204.932
-212.806 -15 152.745
-198.767 -15 101.718
-158.116 -15 67.0492
-156.102 -15 30.6711
-134.373 -15 -13.3366
-132.42 -15 -60.5182
-123.63 -15 -104.831
-101.864 -15 -146.959
-255.654 -15 184.301
-249.733 -15 129.978
-256.996 -15 108.86
-268.288 -15 59.4806
-270.669 -15 13.3366
-272.195 -36.1003 -31.0984
-283.181 -51.6953 -72.9698
-283.731 -69.9988 -121.006
-301.92 -67.0537 -175.024
-290.323 -95.9777 -223.975
-273.354 -120 -266.457
-262.978 -120 -317.057
-238.081 -120 -355.443
-236.854 -64.5436 231.971
-247.45 -120 227.741
-241.127 -96.5423 228.492
-224.952 -50.9095 249.977
-217.2 -26.2734 296.426
-214.881 8.19727 325.053
-243.995 -120 178.259
-244.057 -120 145.787
-217.2 -120 93.173
-209.265 -98.9837 56.7339
-177.953 -68.8925 18.952
-160.131 -53.618 -20.1117
-155.98 -31.225 -70.1621
-264.138 -120 174.596
-270.058 -120 131.443
-250.221 -120 86.2758
-254.189 -120 43.672
-252.235 -120 -7.04978
-261.513 -120 -57.2832
-262.612 -120 -99.4598
-250.893 -120 -154.576
-258.766 -120 -204.321
-254.25 -120 -253.517
-241.554 -120 -290.75
-241.127 -120 -332.926
-74.1156 -20 191.096
-93.4172 -15 141.758
-120.762 -15 101.291
-107.803 -18.5 135.67
-139.134 2.00964 104.282
-74.327 -10 91.419
-119.236 -23.9845 73.4581
-88.0683 -16 -67.8587
-262.721 -115 -123.816
-275.736 -125 -161.977
-251.231 -122 -225.205
-263.919 -121 161.113
-233.894 -8 87.3259
-240.857 -111 17.8932
-143.636 -120 -19.1732
-174.902 -72.8751 -7.53807
