-191.418 38.9 246.751
-207.862 -1.04984 210.913
-201.209 -23.9616 163.793
-184.057 -10.4038 131.626
-182.653 -1.98065 64.8518
-166.601 -4.78835 21.8818
-146.886 -17.2933 -42.6344
-132.481 -3.06406 -104.221
-101.864 -15 -146.959
-183.691 -23.5038 99.2767
-187.963 -47.8271 32.6243
-184.79 -77.3919 -14.3742
-192.846 -75.4921 -57.4664
-191.321 -104.065 -115.757
-201.025 -110.802 -174.596
-226.234 -104.317 -224.83
-235.878 -99.0066 -273.843
-236.854 -116.364 -311.869
-238.081 -120 -355.443
-144.444 -7.3748 251.076
-103.122 -24.8238 227.332
-69.8569 -32.2169 191.443
-10.7852 -29.0292 177.844
-112.949 -17.3544 262.307
-69.1244 -15.2715 251.259
-5.03555 -16.9042 231.605
33.2347 -19.5441 219.337
92.1354 -46.1028 215.308
129.002 -37.878 193.945
178.368 -59.5782 175.048
-49.6536 -38.3282 221.839
2.41096 -62.3463 194.433
55.0859 -91.2473 191.382
120.701 -118.493 181.127
145.97 -151.299 176.049
-18.7689 -59.5157 171.667
36.2255 -74.3629 131.565
65.6453 -64.2994 93.6613
110.996 -65.978 42.5123
164.525 -71.9016 19.1107
69.1855 -95.8556 112.949
90.5484 -107.834 77.5475
125.95 -108.408 44.1359
188.989 -106.961 26.8624
-84.7499 -51.9776 221.9
-56.4165 -72.1397 181.835
-37.6293 -96.8856 174.291
-9.5645 -130.064 163.964
-131.565 -0.645466 194.739
-113.889 -12.8117 153.551
-66.0115 -22.0466 101.901
-46.2355 -29.4855 73.0308
2.53304 -28.1274 35.8592
37.6904 -44.1115 -20.4779
66.9271 -40.9833 -37.2021
94.9431 -39.9075 -79.1345
131.321 -14.2109 -124.241
160.619 -25.3502 -167.211
176.379 -2.4659 -189.416
-48.677 -38.1985 166.051
-1.61748 -23.0918 125.889
19.8065 -42.1735 103.854
40.2539 -51.7106 65.8895
66.0115 -72.6234 19.1961
106.967 -87.5317 -8.5757
142.186 -88.8211 -24.6895
177.465 -90.0342 -72.6646
195.972 -98.056 -91.9034
32.6243 -81.6263 172.887
72.6035 -102.524 154.332
105.869 -119.851 120.945
151.207 -132.139 97.4578
-190.344 -28.0511 218.482
-168.676 -27.4178 192.236
-139.805 -61.4154 141.087
-121.433 -85.0826 100.558
-100.314 -85.96 70.3452
-62.569 -97.8057 41.8775
-185.705 -69.7851 187.658
-161.779 -98.3428 152.379
-140.782 -150.713 119.456
184.375 -112.992 -49.1775
10.4678 -63.918 154.271
41.2305 -92.9487 101.901
60.152 -106.178 71.3828
105.026 -139.531 50.264
143.834 -105.309 -64.4246
166.735 -101.608 -110.056
-132.664 -29.3939 136.692
-102.512 -20.8106 84.2006
-58.0157 -40.9146 35.5541
-34.3944 -50.8637 -2.472
0.579852 -66.1763 -33.1736
29.2673 -80.5277 -78.5241
59.1144 -114.541 -121.677
95.4802 -140.519 -157.042
-155.919 -40.1517 53.0107
-139.866 -24.2744 32.9905
-97.5799 -7.82495 -13.8127
-156.346 -76.7357 201.453
-113.01 -121.287 176.989
-95.7976 -176.691 154.027
-98.2391 -199.945 144.603
-178.869 -69.6783 120.701
-162.267 -80.2225 82.6746
-127.476 -93.7468 49.2019
-121.006 -49.6353 24.5064
-95.2483 -65.1463 -33.9061
-47.9446 -95.6572 -70.101
-18.5247 -89.6817 -93.9909
-184.362 -39.9152 66.0115
-167.028 -37.199 13.0314
-124.363 -46.2935 -45.5641
-110.08 -58.4628 -75.5333
-96.53 -46.4766 -120.945
-90.9024 -40.5774 -157.518
-171.972 -50.6348 146.031
-134.8 -56.5249 92.3185
-111.911 -82.0917 31.8918
-69.7348 -96.2828 -8.08741
-39.5215 -97.0916 -31.5867
-30.9275 -114.328 -65.5721
118.857 -102.805 131.993
-161.449 -28.7423 -91.11
-150.365 -127.839 189.001
-148.656 -164.934 162.548
-95.0652 -106.995 48.616
-73.2139 -133.943 10.4678
-42.9395 -154.131 -34.3944
-22.9682 -177.892 -46.5041
-103.549 -58.9206 99.4598
-66.3167 -80.1386 60.0909
-39.5825 -97.7783 5.768
8.69778 -106.545 -39.8877
59.1754 -113.785 -70.2841
100.803 -146.837 -99.8871
139.683 -151.59 -129.917
164.782 -150.731 -160.387
-1.61748 -114.113 136.937
24.1401 -123.574 105.564
53.9628 -147.899 55.5132
-123.081 -117.196 103.916
-71.9321 -148.408 69.4296
-49.9954 -171.111 51.1429
-85.7875 -35.2458 160.68
-68.4286 -34.3028 149.974
-46.6628 -85.3725 203.955
-9.18607 -102.997 199.561
30.6711 -115.296 176.977
70.3574 -154.991 161.071
65.5232 -45.1262 125.95
114.109 -41.4716 108.921
140.464 -61.5925 87.6919
-42.7564 -102.539 42.5123
-7.96533 -105.736 16.9988
22.0649 -124.345 -14.7404
26.0323 -140.405 -43.1227
64.6321 -151.482 -65.9383
35.3645 46.0193 310.083
31.3425 -6.71865 256.02
-30.9763 -19.8798 198.523
-49.5315 -10.6632 138.89
-81.2708 -18.7582 41.5357
-90.3043 -24.1905 -29.6945
-94.882 -22.1534 -73.5801
-101.657 -18.7048 -109.409
-90.7926 -32.9875 119.785
-118.503 -42.2269 59.1754
-149.327 -67.0003 -17.365
-164.647 -78.4906 -86.0317
-179.296 -93.9558 -142.735
7.59911 -20.8411 197.974
51.1185 -1.95776 293.863
87.8018 -13.6387 260.414
113.437 -20.9174 236.793
158.361 -40.4111 204.566
74.8009 -28.0358 295.083
104.526 -64.864 276.833
133.152 -80.726 249.428
145.238 -126.618 206.336
61.4338 -9.78576 199.072
75.9606 -15.3859 151.158
139.073 -58.6154 61.2506
146.825 -85.2886 72.8477
25.0557 -60.9806 227.577
93.3561 -23.4733 121.799
121.616 -28.7912 64.4856
133.335 -7.52739 2.16681
160.375 -20.5969 -61.4948
173.803 -9.35087 -122.471
49.2874 -46.7589 163.549
89.9991 -66.8935 70.4672
126.621 -81.0999 19.1351
52.0341 -29.5389 240.883
66.6829 -70.2353 216.224
89.5108 -77.1401 170.141
-40.376 -65.3218 113.926
-68.6972 -94.4746 139.988
-96.3469 -116.7 131.016
178.503 -88.3709 18.5858
48.0667 -52.0768 198.401
84.7499 -132.455 100.07
29.6335 -17.2323 176.428
28.2296 -31.37 132.786
81.0266 -105.248 -41.3526
87.5576 -113.327 -84.872
78.7683 -132.44 -138.646
-28.5348 -61.2629 216.163
-68.0868 -130.754 177.343
-94.6379 -77.7886 206.153
12.7873 -68.3737 74.7398
9.79644 -75.9804 29.0841
-13.1535 -71.5171 -59.5416
-9.18607 -39.6786 70.7724
-24.8115 -27.9214 21.0883
-28.1686 -12.6011 -7.23289
-38.8501 -30.4392 -52.0951
-53.7431 -36.7183 -91.1588
-61.6779 -38.5952 -127.964
-21.5766 -124.314 -26.9478
-120.823 -25.2358 1.55644
-16.9134 -141.813 -17.7435
160.741 -120.225 -117.893
-33.2957 -99.9451 124.79
-38.728 -131.867 108.554
69.1244 -137.17 43.672
73.4581 -140.336 -18.2806
113.912 45.784 -39.8546
71.9321 -11.182 -55.3301
17.6092 -16.2023 -59.7858
-17.9754 -16.0039 -69.4296
-63.7532 -10.4724 -114.17
13.3366 -27.5552 -93.234
-17.365 -57.6006 -136.998
-54.7197 -60.7669 -195.227
-102.878 -73.6305 -231.605
-151.341 -91.7432 -257.057
-195.105 -110.421 -300.882
65.5232 -1.18717 -24.2622
46.2966 -24.1523 3.69274
13.6418 -4.89517 55.0859
0.824 -12.9368 82.6746
127.891 -29.9631 28.1808
153.844 -71.9138 125.523
