-213.311 36.3838 329.722
-178.808 -20.8411 311.258
-156.224 -13.1199 279.641
-112.949 -17.3544 262.307
-69.1244 -15.2715 251.259
-5.03555 -16.9042 231.605
37.5731 -20.5054 184.78
58.3135 -21.305 181.508
97.6091 -21.1219 189.034
125.82 -37.1624 181.844
111.605 -59.0075 141.651
136.88 -48.4664 107.117
127.999 -34.2753 65.0803
104.335 -19.8035 46.7143
113.681 -36.314 6.01215
102.39 -31.1716 -26.2154
94.9431 -39.9075 -79.1345
110.569 -29.6686 -142.674
108.921 -5.13169 -204.993
139.073 -1.76702 -265.114
146.786 39.7847 -284.607
-13.157 0.662166 -46.1835
17.6092 -16.2023 -59.7858
51.4237 -35.612 -66.4998
-1.71679 -33.8263 -61.801
-21.2783 33.1155 -141.125
15.1677 -24.0455 -144.261
74.6178 -42.9823 -149.022
42.978 17.2929 217.25
75.5686 -0.625629 202.853
141.225 6.67104 32.7098
130.27 -1.09561 80.5471
85.8925 5.73338 -132.632
113.894 28.5147 167.605
151.773 -5.99078 167.598
-210.377 -23.5271 -66.8255
-146.886 -17.2933 -42.6344
-90.3043 -24.1905 -29.6945
-38.8501 -30.4392 -52.0951
-1.25126 -33.5902 -41.1695
76.4964 -28.8456 -196.977
-99.3266 -16.0801 -175.435
-45.0148 -48.0178 -153.6
14.9236 -43.9436 -120.579
52.4003 -50.0092 -97.1404
