-213.311 36.3838 329.722
-178.808 -20.8411 311.258
-141.514 -37.6415 268.654
-103.122 -24.8238 227.332
-85.7875 -35.2458 160.68
-66.0115 -22.0466 101.901
-46.2355 -29.4855 73.0308
2.53304 -28.1274 35.8592
46.2966 -24.1523 3.69274
71.9321 -11.182 -55.3301
95.7976 -10.0681 -110.63
110.019 -10.1291 -171.178
108.921 -5.13169 -204.993
139.073 -1.76702 -265.114
146.786 39.7847 -284.607
-168.605 -37.1382 -45.3586
-120.823 -25.2358 1.55644
-81.2708 -18.7582 41.5357
40.0658 -19.4068 1.75614
-168.737 -6.20507 89.3299
-102.512 -20.8106 84.2006
58.913 -28.23 -66.788
-140.032 14.3879 -263.759
-91.1588 -4.52895 -224.036
-52.2782 -2.2248 -226.905
-3.50963 -9.88495 -238.258
54.7807 -20.5664 -216.224
-21.3333 37.0839 -223.412
17.7313 -30.2561 -217.444
-36.0813 1.03969 -79.7807
17.6092 -16.2023 -59.7858
9.48164 13.4569 -231.587
20.801 -28.7356 -157.099
65.8284 -0.332652 -152.623
-163.847 8.92952 219.069
